hour,occupancy,month,year,weekend,day
14,2435,2,2014,False,13
15,2367,2,2014,False,13
16,2165,2,2014,False,13
17,1463,2,2014,False,13
18,723,2,2014,False,13
19,270,2,2014,False,13
20,129,2,2014,False,13
21,99,2,2014,False,13
22,71,2,2014,False,13
23,71,2,2014,False,13
0,71,2,2014,False,14
1,71,2,2014,False,14
2,71,2,2014,False,14
3,71,2,2014,False,14
4,56,2,2014,False,14
5,133,2,2014,False,14
6,466,2,2014,False,14
7,1028,2,2014,False,14
8,1527,2,2014,False,14
9,1710,2,2014,False,14
10,1728,2,2014,False,14
11,1707,2,2014,False,14
12,1533,2,2014,False,14
13,1462,2,2014,False,14
14,1387,2,2014,False,14
15,1197,2,2014,False,14
16,870,2,2014,False,14
17,500,2,2014,False,14
18,200,2,2014,False,14
19,97,2,2014,False,14
20,64,2,2014,False,14
21,50,2,2014,False,14
22,40,2,2014,False,14
23,40,2,2014,False,14
0,40,2,2014,True,15
1,40,2,2014,True,15
2,29,2,2014,True,15
3,28,2,2014,True,15
4,30,2,2014,True,15
5,30,2,2014,True,15
6,33,2,2014,True,15
7,33,2,2014,True,15
8,33,2,2014,True,15
9,33,2,2014,True,15
10,33,2,2014,True,15
11,33,2,2014,True,15
12,33,2,2014,True,15
13,33,2,2014,True,15
14,33,2,2014,True,15
15,33,2,2014,True,15
16,33,2,2014,True,15
17,33,2,2014,True,15
18,33,2,2014,True,15
19,33,2,2014,True,15
20,33,2,2014,True,15
21,33,2,2014,True,15
22,33,2,2014,True,15
23,33,2,2014,True,15
0,33,2,2014,True,16
1,33,2,2014,True,16
2,33,2,2014,True,16
3,33,2,2014,True,16
4,33,2,2014,True,16
5,33,2,2014,True,16
6,33,2,2014,True,16
7,33,2,2014,True,16
8,33,2,2014,True,16
9,33,2,2014,True,16
10,33,2,2014,True,16
11,33,2,2014,True,16
12,33,2,2014,True,16
13,33,2,2014,True,16
14,33,2,2014,True,16
15,33,2,2014,True,16
16,33,2,2014,True,16
17,33,2,2014,True,16
18,33,2,2014,True,16
19,33,2,2014,True,16
20,33,2,2014,True,16
21,33,2,2014,True,16
22,33,2,2014,True,16
23,33,2,2014,True,16
0,33,2,2014,False,17
1,33,2,2014,False,17
2,33,2,2014,False,17
3,33,2,2014,False,17
4,34,2,2014,False,17
5,75,2,2014,False,17
6,611,2,2014,False,17
7,1326,2,2014,False,17
8,1715,2,2014,False,17
9,1812,2,2014,False,17
10,1830,2,2014,False,17
11,1826,2,2014,False,17
12,1771,2,2014,False,17
13,1815,2,2014,False,17
14,1812,2,2014,False,17
15,1773,2,2014,False,17
16,1615,2,2014,False,17
17,1093,2,2014,False,17
18,530,2,2014,False,17
19,215,2,2014,False,17
20,75,2,2014,False,17
21,72,2,2014,False,17
22,49,2,2014,False,17
23,38,2,2014,False,17
0,38,2,2014,False,18
1,32,2,2014,False,18
2,32,2,2014,False,18
3,29,2,2014,False,18
4,60,2,2014,False,18
5,214,2,2014,False,18
6,829,2,2014,False,18
7,1707,2,2014,False,18
8,2343,2,2014,False,18
9,2497,2,2014,False,18
10,2511,2,2014,False,18
11,2507,2,2014,False,18
12,2391,2,2014,False,18
13,2456,2,2014,False,18
14,2446,2,2014,False,18
15,2399,2,2014,False,18
16,2171,2,2014,False,18
17,1521,2,2014,False,18
18,747,2,2014,False,18
19,284,2,2014,False,18
20,138,2,2014,False,18
21,88,2,2014,False,18
22,65,2,2014,False,18
23,53,2,2014,False,18
0,53,2,2014,False,19
1,47,2,2014,False,19
2,47,2,2014,False,19
3,41,2,2014,False,19
4,74,2,2014,False,19
5,230,2,2014,False,19
6,842,2,2014,False,19
7,1677,2,2014,False,19
8,2309,2,2014,False,19
9,2489,2,2014,False,19
10,2500,2,2014,False,19
11,2496,2,2014,False,19
12,2483,2,2014,False,19
13,2514,2,2014,False,19
14,2515,2,2014,False,19
15,2451,2,2014,False,19
16,2239,2,2014,False,19
17,1525,2,2014,False,19
18,607,2,2014,False,19
19,290,2,2014,False,19
20,148,2,2014,False,19
21,115,2,2014,False,19
22,76,2,2014,False,19
23,51,2,2014,False,19
0,51,2,2014,False,20
1,51,2,2014,False,20
2,37,2,2014,False,20
3,39,2,2014,False,20
4,56,2,2014,False,20
5,222,2,2014,False,20
6,809,2,2014,False,20
7,1611,2,2014,False,20
8,2222,2,2014,False,20
9,2418,2,2014,False,20
10,2425,2,2014,False,20
11,2408,2,2014,False,20
12,2330,2,2014,False,20
13,2365,2,2014,False,20
14,2365,2,2014,False,20
15,2296,2,2014,False,20
16,2044,2,2014,False,20
17,1403,2,2014,False,20
18,540,2,2014,False,20
19,273,2,2014,False,20
20,134,2,2014,False,20
21,100,2,2014,False,20
22,84,2,2014,False,20
23,84,2,2014,False,20
0,84,2,2014,False,21
1,45,2,2014,False,21
2,45,2,2014,False,21
3,45,2,2014,False,21
4,54,2,2014,False,21
5,136,2,2014,False,21
6,494,2,2014,False,21
7,1084,2,2014,False,21
8,1617,2,2014,False,21
9,1776,2,2014,False,21
10,1798,2,2014,False,21
11,1793,2,2014,False,21
12,1656,2,2014,False,21
13,1576,2,2014,False,21
14,1531,2,2014,False,21
15,1352,2,2014,False,21
16,1027,2,2014,False,21
17,628,2,2014,False,21
18,232,2,2014,False,21
19,120,2,2014,False,21
20,75,2,2014,False,21
21,62,2,2014,False,21
22,62,2,2014,False,21
23,62,2,2014,False,21
0,34,2,2014,True,22
1,34,2,2014,True,22
2,31,2,2014,True,22
3,31,2,2014,True,22
4,32,2,2014,True,22
5,37,2,2014,True,22
6,47,2,2014,True,22
7,63,2,2014,True,22
8,71,2,2014,True,22
9,83,2,2014,True,22
10,88,2,2014,True,22
11,87,2,2014,True,22
12,86,2,2014,True,22
13,79,2,2014,True,22
14,70,2,2014,True,22
15,62,2,2014,True,22
16,59,2,2014,True,22
17,49,2,2014,True,22
18,45,2,2014,True,22
19,45,2,2014,True,22
20,34,2,2014,True,22
21,33,2,2014,True,22
22,33,2,2014,True,22
23,33,2,2014,True,22
0,26,2,2014,True,23
1,26,2,2014,True,23
2,25,2,2014,True,23
3,26,2,2014,True,23
4,26,2,2014,True,23
5,26,2,2014,True,23
6,26,2,2014,True,23
7,31,2,2014,True,23
8,42,2,2014,True,23
9,66,2,2014,True,23
10,118,2,2014,True,23
11,124,2,2014,True,23
12,125,2,2014,True,23
13,111,2,2014,True,23
14,88,2,2014,True,23
15,63,2,2014,True,23
16,61,2,2014,True,23
17,48,2,2014,True,23
18,43,2,2014,True,23
19,41,2,2014,True,23
20,37,2,2014,True,23
21,32,2,2014,True,23
22,32,2,2014,True,23
23,32,2,2014,True,23
0,32,2,2014,False,24
1,24,2,2014,False,24
2,24,2,2014,False,24
3,25,2,2014,False,24
4,57,2,2014,False,24
5,212,2,2014,False,24
6,792,2,2014,False,24
7,1642,2,2014,False,24
8,2317,2,2014,False,24
9,2460,2,2014,False,24
10,2496,2,2014,False,24
11,2492,2,2014,False,24
12,2407,2,2014,False,24
13,2485,2,2014,False,24
14,2484,2,2014,False,24
15,2462,2,2014,False,24
16,2218,2,2014,False,24
17,1474,2,2014,False,24
18,668,2,2014,False,24
19,259,2,2014,False,24
20,125,2,2014,False,24
21,67,2,2014,False,24
22,51,2,2014,False,24
23,49,2,2014,False,24
0,49,2,2014,False,25
1,49,2,2014,False,25
2,30,2,2014,False,25
3,30,2,2014,False,25
4,57,2,2014,False,25
5,226,2,2014,False,25
6,843,2,2014,False,25
7,1712,2,2014,False,25
8,2345,2,2014,False,25
9,2497,2,2014,False,25
10,2512,2,2014,False,25
11,2503,2,2014,False,25
12,2419,2,2014,False,25
13,2458,2,2014,False,25
14,2454,2,2014,False,25
15,2402,2,2014,False,25
16,2132,2,2014,False,25
17,1471,2,2014,False,25
18,521,2,2014,False,25
19,255,2,2014,False,25
20,127,2,2014,False,25
21,92,2,2014,False,25
22,62,2,2014,False,25
23,62,2,2014,False,25
0,62,2,2014,False,26
1,62,2,2014,False,26
2,38,2,2014,False,26
3,34,2,2014,False,26
4,65,2,2014,False,26
5,226,2,2014,False,26
6,808,2,2014,False,26
7,1649,2,2014,False,26
8,2335,2,2014,False,26
9,2517,2,2014,False,26
10,2540,2,2014,False,26
11,2521,2,2014,False,26
12,2410,2,2014,False,26
13,2462,2,2014,False,26
14,2459,2,2014,False,26
15,2428,2,2014,False,26
16,2135,2,2014,False,26
17,1440,2,2014,False,26
18,636,2,2014,False,26
19,291,2,2014,False,26
20,144,2,2014,False,26
21,91,2,2014,False,26
22,91,2,2014,False,26
23,46,2,2014,False,26
0,46,2,2014,False,27
1,46,2,2014,False,27
2,46,2,2014,False,27
3,32,2,2014,False,27
4,64,2,2014,False,27
5,226,2,2014,False,27
6,791,2,2014,False,27
7,1612,2,2014,False,27
8,2319,2,2014,False,27
9,2489,2,2014,False,27
10,2513,2,2014,False,27
11,2492,2,2014,False,27
12,2381,2,2014,False,27
13,2414,2,2014,False,27
14,2426,2,2014,False,27
15,2369,2,2014,False,27
16,2131,2,2014,False,27
17,1453,2,2014,False,27
18,692,2,2014,False,27
19,239,2,2014,False,27
20,157,2,2014,False,27
21,112,2,2014,False,27
22,112,2,2014,False,27
23,112,2,2014,False,27
0,53,2,2014,False,28
1,53,2,2014,False,28
2,53,2,2014,False,28
3,53,2,2014,False,28
4,61,2,2014,False,28
5,144,2,2014,False,28
6,491,2,2014,False,28
7,1052,2,2014,False,28
8,1615,2,2014,False,28
9,1769,2,2014,False,28
10,1773,2,2014,False,28
11,1721,2,2014,False,28
12,1561,2,2014,False,28
13,1514,2,2014,False,28
14,1449,2,2014,False,28
15,1290,2,2014,False,28
16,933,2,2014,False,28
17,557,2,2014,False,28
18,277,2,2014,False,28
19,125,2,2014,False,28
20,83,2,2014,False,28
21,68,2,2014,False,28
22,55,2,2014,False,28
23,38,2,2014,False,28
0,38,3,2014,True,1
1,34,3,2014,True,1
2,34,3,2014,True,1
3,34,3,2014,True,1
4,31,3,2014,True,1
5,37,3,2014,True,1
6,42,3,2014,True,1
7,46,3,2014,True,1
8,71,3,2014,True,1
9,115,3,2014,True,1
10,133,3,2014,True,1
11,131,3,2014,True,1
12,99,3,2014,True,1
13,76,3,2014,True,1
14,62,3,2014,True,1
15,59,3,2014,True,1
16,54,3,2014,True,1
17,53,3,2014,True,1
18,45,3,2014,True,1
19,45,3,2014,True,1
20,45,3,2014,True,1
21,35,3,2014,True,1
22,35,3,2014,True,1
23,35,3,2014,True,1
0,35,3,2014,True,2
1,31,3,2014,True,2
2,31,3,2014,True,2
3,31,3,2014,True,2
4,30,3,2014,True,2
5,30,3,2014,True,2
6,36,3,2014,True,2
7,45,3,2014,True,2
8,55,3,2014,True,2
9,78,3,2014,True,2
10,106,3,2014,True,2
11,109,3,2014,True,2
12,111,3,2014,True,2
13,78,3,2014,True,2
14,76,3,2014,True,2
15,68,3,2014,True,2
16,64,3,2014,True,2
17,61,3,2014,True,2
18,50,3,2014,True,2
19,44,3,2014,True,2
20,40,3,2014,True,2
21,35,3,2014,True,2
22,35,3,2014,True,2
23,35,3,2014,True,2
0,35,3,2014,False,3
1,35,3,2014,False,3
2,29,3,2014,False,3
3,28,3,2014,False,3
4,61,3,2014,False,3
5,220,3,2014,False,3
6,825,3,2014,False,3
7,1669,3,2014,False,3
8,2284,3,2014,False,3
9,2430,3,2014,False,3
10,2449,3,2014,False,3
11,2447,3,2014,False,3
12,2364,3,2014,False,3
13,2422,3,2014,False,3
14,2419,3,2014,False,3
15,2359,3,2014,False,3
16,2127,3,2014,False,3
17,1472,3,2014,False,3
18,672,3,2014,False,3
19,146,3,2014,False,3
20,146,3,2014,False,3
21,93,3,2014,False,3
22,68,3,2014,False,3
23,68,3,2014,False,3
0,68,3,2014,False,4
1,36,3,2014,False,4
2,37,3,2014,False,4
3,37,3,2014,False,4
4,57,3,2014,False,4
5,182,3,2014,False,4
6,736,3,2014,False,4
7,1471,3,2014,False,4
8,2132,3,2014,False,4
9,2379,3,2014,False,4
10,2429,3,2014,False,4
11,2429,3,2014,False,4
12,2392,3,2014,False,4
13,2468,3,2014,False,4
14,2476,3,2014,False,4
15,2403,3,2014,False,4
16,2190,3,2014,False,4
17,1538,3,2014,False,4
18,638,3,2014,False,4
19,319,3,2014,False,4
20,172,3,2014,False,4
21,111,3,2014,False,4
22,97,3,2014,False,4
23,97,3,2014,False,4
0,97,3,2014,False,5
1,43,3,2014,False,5
2,43,3,2014,False,5
3,41,3,2014,False,5
4,77,3,2014,False,5
5,238,3,2014,False,5
6,849,3,2014,False,5
7,1627,3,2014,False,5
8,2266,3,2014,False,5
9,2458,3,2014,False,5
10,2501,3,2014,False,5
11,2483,3,2014,False,5
12,2416,3,2014,False,5
13,2474,3,2014,False,5
14,2475,3,2014,False,5
15,2420,3,2014,False,5
16,2157,3,2014,False,5
17,1451,3,2014,False,5
18,747,3,2014,False,5
19,316,3,2014,False,5
20,149,3,2014,False,5
21,112,3,2014,False,5
22,79,3,2014,False,5
23,50,3,2014,False,5
0,50,3,2014,False,6
1,50,3,2014,False,6
2,40,3,2014,False,6
3,40,3,2014,False,6
4,64,3,2014,False,6
5,213,3,2014,False,6
6,837,3,2014,False,6
7,1631,3,2014,False,6
8,2266,3,2014,False,6
9,2422,3,2014,False,6
10,2447,3,2014,False,6
11,2445,3,2014,False,6
12,2346,3,2014,False,6
13,2401,3,2014,False,6
14,2403,3,2014,False,6
15,2348,3,2014,False,6
16,2121,3,2014,False,6
17,1432,3,2014,False,6
18,584,3,2014,False,6
19,185,3,2014,False,6
20,131,3,2014,False,6
21,90,3,2014,False,6
22,71,3,2014,False,6
23,71,3,2014,False,6
0,71,3,2014,False,7
1,71,3,2014,False,7
2,37,3,2014,False,7
3,36,3,2014,False,7
4,53,3,2014,False,7
5,141,3,2014,False,7
6,485,3,2014,False,7
7,1052,3,2014,False,7
8,1596,3,2014,False,7
9,1742,3,2014,False,7
10,1763,3,2014,False,7
11,1742,3,2014,False,7
12,1574,3,2014,False,7
13,1522,3,2014,False,7
14,1482,3,2014,False,7
15,1357,3,2014,False,7
16,982,3,2014,False,7
17,609,3,2014,False,7
18,240,3,2014,False,7
19,123,3,2014,False,7
20,85,3,2014,False,7
21,85,3,2014,False,7
22,85,3,2014,False,7
23,37,3,2014,False,7
0,37,3,2014,True,8
1,36,3,2014,True,8
2,36,3,2014,True,8
3,36,3,2014,True,8
4,38,3,2014,True,8
5,37,3,2014,True,8
6,43,3,2014,True,8
7,65,3,2014,True,8
8,116,3,2014,True,8
9,136,3,2014,True,8
10,136,3,2014,True,8
11,135,3,2014,True,8
12,125,3,2014,True,8
13,93,3,2014,True,8
14,89,3,2014,True,8
15,76,3,2014,True,8
16,70,3,2014,True,8
17,63,3,2014,True,8
18,48,3,2014,True,8
19,48,3,2014,True,8
20,48,3,2014,True,8
21,48,3,2014,True,8
22,48,3,2014,True,8
23,38,3,2014,True,8
0,38,3,2014,True,9
1,38,3,2014,True,9
2,38,3,2014,True,9
3,38,3,2014,True,9
4,38,3,2014,True,9
5,39,3,2014,True,9
6,39,3,2014,True,9
7,37,3,2014,True,9
8,40,3,2014,True,9
9,45,3,2014,True,9
10,52,3,2014,True,9
11,54,3,2014,True,9
12,60,3,2014,True,9
13,64,3,2014,True,9
14,67,3,2014,True,9
15,73,3,2014,True,9
16,68,3,2014,True,9
17,63,3,2014,True,9
18,58,3,2014,True,9
19,50,3,2014,True,9
20,41,3,2014,True,9
21,41,3,2014,True,9
22,41,3,2014,True,9
23,41,3,2014,True,9
0,41,3,2014,False,10
1,41,3,2014,False,10
2,41,3,2014,False,10
3,41,3,2014,False,10
4,50,3,2014,False,10
5,191,3,2014,False,10
6,726,3,2014,False,10
7,1499,3,2014,False,10
8,2081,3,2014,False,10
9,2261,3,2014,False,10
10,2303,3,2014,False,10
11,2296,3,2014,False,10
12,2228,3,2014,False,10
13,2280,3,2014,False,10
14,2281,3,2014,False,10
15,2231,3,2014,False,10
16,2008,3,2014,False,10
17,1329,3,2014,False,10
18,562,3,2014,False,10
19,251,3,2014,False,10
20,106,3,2014,False,10
21,86,3,2014,False,10
22,59,3,2014,False,10
23,59,3,2014,False,10
0,59,3,2014,False,11
1,59,3,2014,False,11
2,33,3,2014,False,11
3,30,3,2014,False,11
4,53,3,2014,False,11
5,192,3,2014,False,11
6,756,3,2014,False,11
7,1542,3,2014,False,11
8,2155,3,2014,False,11
9,2322,3,2014,False,11
10,2349,3,2014,False,11
11,2331,3,2014,False,11
12,2244,3,2014,False,11
13,2279,3,2014,False,11
14,2278,3,2014,False,11
15,2230,3,2014,False,11
16,2049,3,2014,False,11
17,1382,3,2014,False,11
18,538,3,2014,False,11
19,248,3,2014,False,11
20,130,3,2014,False,11
21,93,3,2014,False,11
22,71,3,2014,False,11
23,61,3,2014,False,11
0,61,3,2014,False,12
1,35,3,2014,False,12
2,35,3,2014,False,12
3,32,3,2014,False,12
4,63,3,2014,False,12
5,206,3,2014,False,12
6,717,3,2014,False,12
7,1487,3,2014,False,12
8,2071,3,2014,False,12
9,2266,3,2014,False,12
10,2289,3,2014,False,12
11,2286,3,2014,False,12
12,2202,3,2014,False,12
13,2283,3,2014,False,12
14,2290,3,2014,False,12
15,2237,3,2014,False,12
16,2009,3,2014,False,12
17,1384,3,2014,False,12
18,607,3,2014,False,12
19,228,3,2014,False,12
20,152,3,2014,False,12
21,111,3,2014,False,12
22,111,3,2014,False,12
23,44,3,2014,False,12
0,44,3,2014,False,13
1,44,3,2014,False,13
2,44,3,2014,False,13
3,32,3,2014,False,13
4,57,3,2014,False,13
5,175,3,2014,False,13
6,693,3,2014,False,13
7,1401,3,2014,False,13
8,2008,3,2014,False,13
9,2203,3,2014,False,13
10,2235,3,2014,False,13
11,2231,3,2014,False,13
12,2146,3,2014,False,13
13,2196,3,2014,False,13
14,2192,3,2014,False,13
15,2138,3,2014,False,13
16,1938,3,2014,False,13
17,1328,3,2014,False,13
18,630,3,2014,False,13
19,244,3,2014,False,13
20,162,3,2014,False,13
21,106,3,2014,False,13
22,106,3,2014,False,13
23,106,3,2014,False,13
0,106,3,2014,False,14
1,106,3,2014,False,14
2,32,3,2014,False,14
3,31,3,2014,False,14
4,43,3,2014,False,14
5,118,3,2014,False,14
6,401,3,2014,False,14
7,856,3,2014,False,14
8,1346,3,2014,False,14
9,1460,3,2014,False,14
10,1484,3,2014,False,14
11,1466,3,2014,False,14
12,1353,3,2014,False,14
13,1311,3,2014,False,14
14,1286,3,2014,False,14
15,1117,3,2014,False,14
16,843,3,2014,False,14
17,531,3,2014,False,14
18,255,3,2014,False,14
19,146,3,2014,False,14
20,91,3,2014,False,14
21,76,3,2014,False,14
22,76,3,2014,False,14
23,44,3,2014,False,14
0,44,3,2014,True,15
1,44,3,2014,True,15
2,36,3,2014,True,15
3,36,3,2014,True,15
4,36,3,2014,True,15
5,38,3,2014,True,15
6,39,3,2014,True,15
7,48,3,2014,True,15
8,57,3,2014,True,15
9,70,3,2014,True,15
10,80,3,2014,True,15
11,87,3,2014,True,15
12,83,3,2014,True,15
13,85,3,2014,True,15
14,82,3,2014,True,15
15,81,3,2014,True,15
16,80,3,2014,True,15
17,65,3,2014,True,15
18,60,3,2014,True,15
19,58,3,2014,True,15
20,48,3,2014,True,15
21,48,3,2014,True,15
22,48,3,2014,True,15
23,48,3,2014,True,15
0,48,3,2014,True,16
1,41,3,2014,True,16
2,38,3,2014,True,16
3,38,3,2014,True,16
4,37,3,2014,True,16
5,37,3,2014,True,16
6,38,3,2014,True,16
7,46,3,2014,True,16
8,51,3,2014,True,16
9,70,3,2014,True,16
10,93,3,2014,True,16
11,101,3,2014,True,16
12,107,3,2014,True,16
13,84,3,2014,True,16
14,85,3,2014,True,16
15,84,3,2014,True,16
16,77,3,2014,True,16
17,73,3,2014,True,16
18,64,3,2014,True,16
19,59,3,2014,True,16
20,59,3,2014,True,16
21,53,3,2014,True,16
22,53,3,2014,True,16
23,40,3,2014,True,16
0,40,3,2014,False,17
1,40,3,2014,False,17
2,40,3,2014,False,17
3,35,3,2014,False,17
4,65,3,2014,False,17
5,218,3,2014,False,17
6,761,3,2014,False,17
7,1520,3,2014,False,17
8,2110,3,2014,False,17
9,2282,3,2014,False,17
10,2303,3,2014,False,17
11,2298,3,2014,False,17
12,2227,3,2014,False,17
13,2267,3,2014,False,17
14,2258,3,2014,False,17
15,2218,3,2014,False,17
16,1925,3,2014,False,17
17,1335,3,2014,False,17
18,648,3,2014,False,17
19,287,3,2014,False,17
20,139,3,2014,False,17
21,102,3,2014,False,17
22,80,3,2014,False,17
23,54,3,2014,False,17
0,54,3,2014,False,18
1,54,3,2014,False,18
2,54,3,2014,False,18
3,42,3,2014,False,18
4,74,3,2014,False,18
5,227,3,2014,False,18
6,776,3,2014,False,18
7,1598,3,2014,False,18
8,2163,3,2014,False,18
9,2314,3,2014,False,18
10,2344,3,2014,False,18
11,2330,3,2014,False,18
12,2272,3,2014,False,18
13,2308,3,2014,False,18
14,2303,3,2014,False,18
15,2254,3,2014,False,18
16,2038,3,2014,False,18
17,1399,3,2014,False,18
18,695,3,2014,False,18
19,284,3,2014,False,18
20,144,3,2014,False,18
21,103,3,2014,False,18
22,76,3,2014,False,18
23,76,3,2014,False,18
0,76,3,2014,False,19
1,45,3,2014,False,19
2,44,3,2014,False,19
3,39,3,2014,False,19
4,67,3,2014,False,19
5,216,3,2014,False,19
6,750,3,2014,False,19
7,1524,3,2014,False,19
8,2144,3,2014,False,19
9,2304,3,2014,False,19
10,2321,3,2014,False,19
11,2309,3,2014,False,19
12,2235,3,2014,False,19
13,2251,3,2014,False,19
14,2252,3,2014,False,19
15,2205,3,2014,False,19
16,2003,3,2014,False,19
17,1392,3,2014,False,19
18,567,3,2014,False,19
19,269,3,2014,False,19
20,140,3,2014,False,19
21,115,3,2014,False,19
22,92,3,2014,False,19
23,66,3,2014,False,19
0,66,3,2014,False,20
1,66,3,2014,False,20
2,66,3,2014,False,20
3,40,3,2014,False,20
4,67,3,2014,False,20
5,212,3,2014,False,20
6,726,3,2014,False,20
7,1499,3,2014,False,20
8,2042,3,2014,False,20
9,2197,3,2014,False,20
10,2224,3,2014,False,20
11,2203,3,2014,False,20
12,2093,3,2014,False,20
13,2116,3,2014,False,20
14,2109,3,2014,False,20
15,2051,3,2014,False,20
16,1838,3,2014,False,20
17,1206,3,2014,False,20
18,620,3,2014,False,20
19,260,3,2014,False,20
20,141,3,2014,False,20
21,112,3,2014,False,20
22,75,3,2014,False,20
23,55,3,2014,False,20
0,55,3,2014,False,21
1,55,3,2014,False,21
2,55,3,2014,False,21
3,40,3,2014,False,21
4,52,3,2014,False,21
5,130,3,2014,False,21
6,409,3,2014,False,21
7,884,3,2014,False,21
8,1362,3,2014,False,21
9,1533,3,2014,False,21
10,1566,3,2014,False,21
11,1554,3,2014,False,21
12,1433,3,2014,False,21
13,1374,3,2014,False,21
14,1317,3,2014,False,21
15,1161,3,2014,False,21
16,857,3,2014,False,21
17,526,3,2014,False,21
18,241,3,2014,False,21
19,113,3,2014,False,21
20,66,3,2014,False,21
21,63,3,2014,False,21
22,45,3,2014,False,21
23,45,3,2014,False,21
0,45,3,2014,True,22
1,45,3,2014,True,22
2,45,3,2014,True,22
3,45,3,2014,True,22
4,35,3,2014,True,22
5,38,3,2014,True,22
6,40,3,2014,True,22
7,59,3,2014,True,22
8,66,3,2014,True,22
9,68,3,2014,True,22
10,67,3,2014,True,22
11,66,3,2014,True,22
12,62,3,2014,True,22
13,61,3,2014,True,22
14,64,3,2014,True,22
15,57,3,2014,True,22
16,58,3,2014,True,22
17,55,3,2014,True,22
18,48,3,2014,True,22
19,50,3,2014,True,22
20,50,3,2014,True,22
21,50,3,2014,True,22
22,50,3,2014,True,22
23,50,3,2014,True,22
0,50,3,2014,True,23
1,50,3,2014,True,23
2,40,3,2014,True,23
3,40,3,2014,True,23
4,40,3,2014,True,23
5,40,3,2014,True,23
6,42,3,2014,True,23
7,43,3,2014,True,23
8,48,3,2014,True,23
9,57,3,2014,True,23
10,80,3,2014,True,23
11,84,3,2014,True,23
12,84,3,2014,True,23
13,70,3,2014,True,23
14,76,3,2014,True,23
15,75,3,2014,True,23
16,75,3,2014,True,23
17,71,3,2014,True,23
18,55,3,2014,True,23
19,55,3,2014,True,23
20,55,3,2014,True,23
21,39,3,2014,True,23
22,39,3,2014,True,23
23,39,3,2014,True,23
0,39,3,2014,False,24
1,39,3,2014,False,24
2,39,3,2014,False,24
3,29,3,2014,False,24
4,62,3,2014,False,24
5,210,3,2014,False,24
6,792,3,2014,False,24
7,1598,3,2014,False,24
8,2222,3,2014,False,24
9,2411,3,2014,False,24
